Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Repaired?
2025-05-19 04:00:00-04:00,587.52,589.88,586.6,586.67,0,0.0,0.0,0.0,True
2025-05-19 04:30:00-04:00,586.67,586.89,586.18,586.68,0,0.0,0.0,0.0,True
2025-05-19 05:00:00-04:00,586.73,587.48,586.3,587.47,0,0.0,0.0,0.0,True
2025-05-19 05:30:00-04:00,587.46,587.67,587.03,587.38,0,0.0,0.0,0.0,True
2025-05-19 06:00:00-04:00,587.35,587.46,586.51,587.24,0,0.0,0.0,0.0,True
2025-05-19 06:30:00-04:00,587.19,588.21,586.9,587.84,0,0.0,0.0,0.0,True
2025-05-19 07:00:00-04:00,587.9,588.45,587.68,587.86,0,0.0,0.0,0.0,True
2025-05-19 07:30:00-04:00,587.86,588.71,587.5,588.53,0,0.0,0.0,0.0,True
2025-05-19 08:00:00-04:00,587.517,594.2,586.2412,587.895,0,0.0,0.0,0.0,True
2025-05-19 08:30:00-04:00,587.92,594.2,587.74,588.68,0,0.0,0.0,0.0,True
2025-05-19 09:00:00-04:00,588.69,588.78,587.34,587.34,0,0.0,0.0,0.0,True
2025-05-19 09:30:00-04:00,588.0999755859375,591.4099731445312,588.0999755859375,591.239990234375,10549929,0.0,0.0,0.0,False
2025-05-19 10:00:00-04:00,591.239990234375,593.2999877929688,591.0499877929688,592.25,6808616,0.0,0.0,0.0,False
2025-05-19 10:30:00-04:00,591.8300170898438,592.9099731445312,591.6099853515625,592.0150146484375,4156280,0.0,0.0,0.0,False
2025-05-19 11:00:00-04:00,592.02001953125,592.8699951171875,591.9500122070312,592.3565063476562,2205685,0.0,0.0,0.0,False
2025-05-19 11:30:00-04:00,592.3499755859375,593.77001953125,588.510009765625,593.0999755859375,3129214,0.0,0.0,0.0,False
2025-05-19 12:00:00-04:00,593.105712890625,594.1400146484375,588.9495239257812,593.9622192382812,2099120,0.0,0.0,0.0,False
2025-05-19 12:30:00-04:00,593.97998046875,594.760009765625,593.5700073242188,594.5399780273438,5435717,0.0,0.0,0.0,False
2025-05-19 13:00:00-04:00,594.5399780273438,595.5399780273438,594.4500122070312,595.1099853515625,4146811,0.0,0.0,0.0,False
2025-05-19 13:30:00-04:00,595.1099853515625,595.4766235351562,588.5499877929688,594.3599853515625,3266643,0.0,0.0,0.0,False
2025-05-19 14:00:00-04:00,594.3599853515625,594.5499877929688,593.3350219726562,593.75,3292378,0.0,0.0,0.0,False
2025-05-19 14:30:00-04:00,593.760009765625,594.5,593.5900268554688,594.3900146484375,2591942,0.0,0.0,0.0,False
2025-05-19 15:00:00-04:00,594.4000244140625,594.6599731445312,593.1599731445312,593.5449829101562,5005466,0.0,0.0,0.0,False
2025-05-19 15:30:00-04:00,593.5599975585938,595.25,593.5150146484375,594.9400024414062,9470635,0.0,0.0,0.0,False
2025-05-19 16:00:00-04:00,594.93,595.062,588.02,594.31,0,0.0,0.0,0.0,True
2025-05-19 16:30:00-04:00,594.3108,594.9,569.6216,594.835,0,0.0,0.0,0.0,True
2025-05-19 17:00:00-04:00,594.8,594.89,554.1997,594.76,0,0.0,0.0,0.0,True
2025-05-19 17:30:00-04:00,594.77,594.96,594.32,594.77,0,0.0,0.0,0.0,True
2025-05-19 18:00:00-04:00,594.72,594.96,594.44,594.745,0,0.0,0.0,0.0,True
2025-05-19 18:30:00-04:00,594.731,594.87,594.56,594.765,0,0.0,0.0,0.0,True
2025-05-19 19:00:00-04:00,594.8099,595.46,594.67,595.38,0,0.0,0.0,0.0,True
2025-05-19 19:30:00-04:00,595.41,596.07,595.2,595.54,0,0.0,0.0,0.0,True
2025-05-20 04:00:00-04:00,593.02,593.88,592.84,593.37,0,0.0,0.0,0.0,True
2025-05-20 04:30:00-04:00,593.38,593.76,593.12,593.15,0,0.0,0.0,0.0,True
2025-05-20 05:00:00-04:00,593.18,593.58,592.87,592.87,0,0.0,0.0,0.0,True
2025-05-20 05:30:00-04:00,592.91,593.18,592.87,592.99,0,0.0,0.0,0.0,True
2025-05-20 06:00:00-04:00,593.05,593.85,592.81,593.56,0,0.0,0.0,0.0,True
2025-05-20 06:30:00-04:00,593.58,594.05,593.33,593.98,0,0.0,0.0,0.0,True
2025-05-20 07:00:00-04:00,594.01,594.3,593.93,594.24,0,0.0,0.0,0.0,True
2025-05-20 07:30:00-04:00,594.29,594.4,593.94,593.97,0,0.0,0.0,0.0,True
2025-05-20 08:00:00-04:00,593.95,594.85,588.27,593.86,0,0.0,0.0,0.0,True
2025-05-20 08:30:00-04:00,593.87,594.85,593.17,593.51,0,0.0,0.0,0.0,True
2025-05-20 09:00:00-04:00,593.51,593.94,593.4606,593.84,0,0.0,0.0,0.0,True
2025-05-20 09:30:00-04:00,593.0900268554688,593.6300048828125,592.0399780273438,592.8400268554688,6213877,0.0,0.0,0.0,False
2025-05-20 10:00:00-04:00,592.8499755859375,593.4600219726562,592.35498046875,592.9000244140625,3503061,0.0,0.0,0.0,False
2025-05-20 10:30:00-04:00,592.8800048828125,594.0499877929688,592.6199951171875,592.969970703125,2965988,0.0,0.0,0.0,False
2025-05-20 11:00:00-04:00,592.969970703125,593.6400146484375,592.489990234375,593.4400024414062,2345175,0.0,0.0,0.0,False
2025-05-20 11:30:00-04:00,593.4400024414062,593.5399780273438,592.469970703125,593.2097778320312,2252727,0.0,0.0,0.0,False
2025-05-20 12:00:00-04:00,593.1901245117188,593.344970703125,592.2349853515625,592.6799926757812,2314505,0.0,0.0,0.0,False
2025-05-20 12:30:00-04:00,592.6900024414062,593.5700073242188,592.6300048828125,593.3800048828125,2611966,0.0,0.0,0.0,False
2025-05-20 13:00:00-04:00,593.375,593.7999877929688,593.1900024414062,593.4600219726562,2459827,0.0,0.0,0.0,False
2025-05-20 13:30:00-04:00,593.4500122070312,593.530029296875,592.469970703125,592.9949951171875,2882205,0.0,0.0,0.0,False
2025-05-20 14:00:00-04:00,592.9849853515625,593.1699829101562,590.6201171875,590.8099975585938,4443580,0.0,0.0,0.0,False
2025-05-20 14:30:00-04:00,591.04931640625,591.594970703125,590.5900268554688,590.8800048828125,4897017,0.0,0.0,0.0,False
2025-05-20 15:00:00-04:00,590.8800048828125,591.6500244140625,589.5999755859375,591.3200073242188,7079617,0.0,0.0,0.0,False
2025-05-20 15:30:00-04:00,591.3200073242188,592.9650268554688,591.3200073242188,592.8300170898438,9607626,0.0,0.0,0.0,False
2025-05-20 16:00:00-04:00,592.81,595.0364,592.03,592.63,0,0.0,0.0,0.0,True
2025-05-20 16:30:00-04:00,592.63,592.85,592.1401,592.35,0,0.0,0.0,0.0,True
2025-05-20 17:00:00-04:00,592.33,592.85,555.2135,592.25,0,0.0,0.0,0.0,True
2025-05-20 17:30:00-04:00,592.2,592.85,554.6749,592.26,0,0.0,0.0,0.0,True
2025-05-20 18:00:00-04:00,592.24,592.24,590.5,591.22,0,0.0,0.0,0.0,True
2025-05-20 18:30:00-04:00,591.18,591.7896,591.18,591.73,0,0.0,0.0,0.0,True
2025-05-20 19:00:00-04:00,591.69,592.21,591.68,592.04,0,0.0,0.0,0.0,True
2025-05-20 19:30:00-04:00,592.11,592.35,591.855,592.35,0,0.0,0.0,0.0,True
2025-05-21 04:00:00-04:00,590.25,590.88,589.74,589.98,0,0.0,0.0,0.0,True
2025-05-21 04:30:00-04:00,589.98,589.98,589.09,589.63,0,0.0,0.0,0.0,True
2025-05-21 05:00:00-04:00,590.0,590.04,589.24,589.29,0,0.0,0.0,0.0,True
2025-05-21 05:30:00-04:00,589.32,589.32,588.35,588.53,0,0.0,0.0,0.0,True
2025-05-21 06:00:00-04:00,588.54,588.58,587.6,587.96,0,0.0,0.0,0.0,True
2025-05-21 06:30:00-04:00,588.0,589.04,587.98,589.04,0,0.0,0.0,0.0,True
2025-05-21 07:00:00-04:00,589.04,590.01,588.99,589.85,0,0.0,0.0,0.0,True
2025-05-21 07:30:00-04:00,589.87,590.44,589.6,590.12,0,0.0,0.0,0.0,True
2025-05-21 08:00:00-04:00,590.2472,592.85,587.6292,589.7501,0,0.0,0.0,0.0,True
2025-05-21 08:30:00-04:00,589.75,592.85,588.72,589.34,0,0.0,0.0,0.0,True
2025-05-21 09:00:00-04:00,589.31,593.45,588.46,588.51,0,0.0,0.0,0.0,True
2025-05-21 09:30:00-04:00,588.4400024414062,590.5101928710938,588.4199829101562,589.8400268554688,8429197,0.0,0.0,0.0,False
2025-05-21 10:00:00-04:00,589.8400268554688,591.4199829101562,589.5850219726562,589.6199951171875,5581108,0.0,0.0,0.0,False
2025-05-21 10:30:00-04:00,589.6300048828125,590.7000122070312,588.8699951171875,590.6500244140625,3614444,0.0,0.0,0.0,False
2025-05-21 11:00:00-04:00,590.6599731445312,592.239990234375,590.3699951171875,591.7899780273438,4991048,0.0,0.0,0.0,False
2025-05-21 11:30:00-04:00,591.75,592.1900024414062,591.25,591.739990234375,2803432,0.0,0.0,0.0,False
2025-05-21 12:00:00-04:00,591.72998046875,592.2949829101562,591.4199829101562,591.7896728515625,2826168,0.0,0.0,0.0,False
2025-05-21 12:30:00-04:00,591.7999877929688,592.5800170898438,591.5599975585938,591.6099853515625,2930174,0.0,0.0,0.0,False
2025-05-21 13:00:00-04:00,591.6199951171875,591.7899780273438,584.5499877929688,584.6900024414062,10476277,0.0,0.0,0.0,False
2025-05-21 13:30:00-04:00,584.260009765625,587.760009765625,584.0700073242188,586.16650390625,10747702,0.0,0.0,0.0,False
2025-05-21 14:00:00-04:00,586.1599731445312,586.3900146484375,584.1500244140625,585.260009765625,4881392,0.0,0.0,0.0,False
2025-05-21 14:30:00-04:00,585.280029296875,586.280029296875,583.780029296875,584.02001953125,4714844,0.0,0.0,0.0,False
2025-05-21 15:00:00-04:00,584.030029296875,584.606201171875,581.8200073242188,582.25,9155637,0.0,0.0,0.0,False
2025-05-21 15:30:00-04:00,582.5250244140625,584.6199951171875,582.260009765625,582.969970703125,14454245,0.0,0.0,0.0,False
2025-05-21 16:00:00-04:00,582.97,592.7571,582.185,582.67,0,0.0,0.0,0.0,True
2025-05-21 16:30:00-04:00,582.65,583.351,555.0083,582.89,0,0.0,0.0,0.0,True
2025-05-21 17:00:00-04:00,582.89,583.26,550.7818,583.1897,0,0.0,0.0,0.0,True
2025-05-21 17:30:00-04:00,583.19,583.19,582.73,582.9,0,0.0,0.0,0.0,True
2025-05-21 18:00:00-04:00,582.9,583.599,534.12,582.9,0,0.0,0.0,0.0,True
2025-05-21 18:30:00-04:00,582.89,583.06,582.68,582.89,0,0.0,0.0,0.0,True
2025-05-21 19:00:00-04:00,582.92,583.6,582.665,583.322,0,0.0,0.0,0.0,True
2025-05-21 19:30:00-04:00,583.34,583.34,582.93,583.08,0,0.0,0.0,0.0,True
2025-05-22 04:00:00-04:00,583.71,584.44,583.63,584.27,0,0.0,0.0,0.0,True
2025-05-22 04:30:00-04:00,584.32,584.4,583.73,584.03,0,0.0,0.0,0.0,True
2025-05-22 05:00:00-04:00,584.0,584.09,583.46,584.09,0,0.0,0.0,0.0,True
2025-05-22 05:30:00-04:00,584.05,584.28,583.5,583.88,0,0.0,0.0,0.0,True
2025-05-22 06:00:00-04:00,583.89,584.17,583.3,584.1,0,0.0,0.0,0.0,True
2025-05-22 06:30:00-04:00,584.12,584.13,583.5,583.57,0,0.0,0.0,0.0,True
2025-05-22 07:00:00-04:00,583.62,584.64,583.1,583.1,0,0.0,0.0,0.0,True
2025-05-22 07:30:00-04:00,583.09,583.48,580.99,581.01,0,0.0,0.0,0.0,True
2025-05-22 08:00:00-04:00,581.01,591.9255,580.04,580.1,0,0.0,0.0,0.0,True
2025-05-22 08:30:00-04:00,580.17,583.19,580.0,583.11,0,0.0,0.0,0.0,True
2025-05-22 09:00:00-04:00,583.1,583.75,583.1,583.3102,0,0.0,0.0,0.0,True
2025-05-22 09:30:00-04:00,582.7999877929688,584.3499755859375,581.405029296875,584.1799926757812,9925118,0.0,0.0,0.0,False
2025-05-22 10:00:00-04:00,584.1900024414062,585.1699829101562,582.510009765625,582.8400268554688,5391500,0.0,0.0,0.0,False
2025-05-22 10:30:00-04:00,582.8400268554688,583.3599853515625,581.510009765625,582.9000244140625,4870693,0.0,0.0,0.0,False
2025-05-22 11:00:00-04:00,582.9199829101562,583.8400268554688,582.3499145507812,582.5499877929688,4006952,0.0,0.0,0.0,False
2025-05-22 11:30:00-04:00,582.5399780273438,584.3699951171875,582.4199829101562,584.25,3573810,0.0,0.0,0.0,False
2025-05-22 12:00:00-04:00,584.25,585.6099853515625,583.780029296875,584.3250122070312,3529960,0.0,0.0,0.0,False
2025-05-22 12:30:00-04:00,584.3200073242188,584.4500122070312,583.02001953125,583.1199951171875,2729021,0.0,0.0,0.0,False
2025-05-22 13:00:00-04:00,583.1300048828125,584.8699951171875,582.6300048828125,584.6699829101562,3553642,0.0,0.0,0.0,False
2025-05-22 13:30:00-04:00,584.6799926757812,585.8300170898438,584.3099975585938,585.3900146484375,3229584,0.0,0.0,0.0,False
2025-05-22 14:00:00-04:00,585.3800048828125,586.0,585.0399780273438,585.5700073242188,4053003,0.0,0.0,0.0,False
2025-05-22 14:30:00-04:00,585.5800170898438,586.0999755859375,584.8900146484375,585.8400268554688,3474856,0.0,0.0,0.0,False
2025-05-22 15:00:00-04:00,585.844970703125,586.6199951171875,585.6699829101562,586.510009765625,4870433,0.0,0.0,0.0,False
2025-05-22 15:30:00-04:00,586.5,586.5665283203125,582.5800170898438,583.030029296875,13429438,0.0,0.0,0.0,False
2025-05-22 16:00:00-04:00,583.03,584.3734,582.81,582.88,0,0.0,0.0,0.0,True
2025-05-22 16:30:00-04:00,582.91,584.1,555.1632,583.93,0,0.0,0.0,0.0,True
2025-05-22 17:00:00-04:00,583.9384,584.11,549.6558,583.9,0,0.0,0.0,0.0,True
2025-05-22 17:30:00-04:00,583.9,584.0997,583.63,584.0997,0,0.0,0.0,0.0,True
2025-05-22 18:00:00-04:00,584.1,584.35,583.38,583.45,0,0.0,0.0,0.0,True
2025-05-22 18:30:00-04:00,583.45,583.45,582.3,582.475,0,0.0,0.0,0.0,True
2025-05-22 19:00:00-04:00,582.465,583.09,582.22,583.0,0,0.0,0.0,0.0,True
2025-05-22 19:30:00-04:00,582.985,583.21,582.68,583.12,0,0.0,0.0,0.0,True
2025-05-23 04:00:00-04:00,583.72,584.66,583.22,584.39,0,0.0,0.0,0.0,True
2025-05-23 04:30:00-04:00,584.4,584.45,583.52,583.63,0,0.0,0.0,0.0,True
2025-05-23 05:00:00-04:00,583.59,583.62,581.9,581.93,0,0.0,0.0,0.0,True
2025-05-23 05:30:00-04:00,581.99,583.51,581.91,583.35,0,0.0,0.0,0.0,True
2025-05-23 06:00:00-04:00,583.36,583.49,582.69,582.96,0,0.0,0.0,0.0,True
2025-05-23 06:30:00-04:00,582.96,583.18,582.43,583.17,0,0.0,0.0,0.0,True
2025-05-23 07:00:00-04:00,583.16,583.4,580.87,581.37,0,0.0,0.0,0.0,True
2025-05-23 07:30:00-04:00,581.33,581.93,574.01,575.12,0,0.0,0.0,0.0,True
2025-05-23 08:00:00-04:00,584.1032,584.5915,573.24,575.55,0,0.0,0.0,0.0,True
