Date,open,high,low,close,volume,dividends,stock_splits,typical_price
2020-01-01 00:00:00-05:00,151.28910514807816,153.1471054983056,149.12619472042226,150.14572143554688,86186100,0.0,0.0,150.8063405514249
2020-01-08 00:00:00-05:00,151.4320362101022,155.8817289998893,150.49827445752237,154.4810791015625,114961300,0.0,0.0,153.6203608529914
2020-01-15 00:00:00-05:00,154.94791283901478,160.25513848961072,154.9002833689588,158.64486694335938,109172200,0.0,0.0,157.93342960064297
2020-01-22 00:00:00-05:00,159.50245483698367,159.62632639436384,152.642136856485,157.65399169921875,125715700,0.0,0.0,156.6408183166892
2020-01-29 00:00:00-05:00,159.92167427945517,172.11780132594467,157.8731123685969,171.62232971191406,189035000,0.0,0.0,167.20441446881856
2020-02-05 00:00:00-05:00,175.34786480707427,181.7031870097022,169.99300880228319,175.738525390625,189471000,0.0,0.0,175.81157373420345
2020-02-12 00:00:00-05:00,176.8247757971486,178.844754553421,173.27075245552336,178.3969268798828,133300400,0.0,0.0,176.83747796294242
2020-02-19 00:00:00-05:00,179.18771148292788,179.30204547589335,155.5291383574159,160.14080810546875,251816900,0.51,0.0,164.99066397959265
2020-02-26 00:00:00-05:00,162.14513044802746,167.19932064021432,145.22455278464332,157.17691040039062,389101500,0.0,0.0,156.5335946084161
2020-03-04 00:00:00-05:00,160.97953653740475,163.2534377431037,143.31372599777376,153.74696350097656,306226500,0.0,0.0,153.43804241395134
2020-03-11 00:00:00-04:00,150.12588837459955,154.69281729251458,128.98233501415632,140.03660583496094,411291100,0.0,0.0,141.23725271387727
2020-03-18 00:00:00-04:00,131.84861828441996,143.45702341061997,126.61289462586525,141.7277069091797,413874000,0.0,0.0,137.2658749818883
2020-03-25 00:00:00-04:00,142.27228362394683,157.43486767401808,138.0015344074314,150.68002319335938,338596100,0.0,0.0,148.70547509160295
2020-04-01 00:00:00-04:00,146.17996774645454,162.42218638494947,143.65764731750377,156.20237731933594,278724600,0.0,0.0,154.0940703405964
2020-04-08 00:00:00-04:00,158.28517218978317,166.00500375408382,155.0653963504741,165.9572296142578,194482900,0.0,0.0,162.34254323960525
2020-04-15 00:00:00-04:00,163.56871167637576,171.97645225804973,158.70560327528187,160.33938598632812,237059300,0.0,0.0,163.67381383988658
2020-04-22 00:00:00-04:00,163.75026515755275,169.0146508552257,161.8394154493936,162.24069213867188,169275700,0.0,0.0,164.36491948109708
2020-04-29 00:00:00-04:00,165.4986354860559,175.4637061696199,164.2183701361287,172.70252990722656,211745100,0.0,0.0,170.7948687376584
2020-05-06 00:00:00-04:00,173.9636709787404,179.15161830830525,173.5337329281132,174.37449645996094,154264000,0.0,0.0,175.68661589879312
2020-05-13 00:00:00-04:00,174.41279586402578,178.7217563576919,167.84901773607245,175.4446563720703,195259400,0.0,0.0,174.00514348861157
2020-05-20 00:00:00-04:00,176.57200660369048,178.34909682820464,173.0273897303636,173.4764404296875,117281300,0.51,0.0,174.95097566275192
2020-05-27 00:00:00-04:00,172.64698770897053,177.2458005941776,169.1978890094826,177.15957641601562,168874700,0.0,0.0,174.53442200655863
2020-06-03 00:00:00-04:00,177.0733732033178,182.70690613192463,174.3811406061961,181.84463500976562,158961900,0.0,0.0,179.64422724929545
2020-06-10 00:00:00-04:00,183.11891841117267,190.19917091323987,176.29733851363352,185.45664978027344,215427500,0.0,0.0,183.98438640238228
2020-06-17 00:00:00-04:00,186.85543364586238,195.40155545487048,185.57160244877682,193.4470672607422,156926800,0.0,0.0,191.4734083881298
2020-06-24 00:00:00-04:00,193.15004822155305,195.83267600358784,185.4374568001406,194.97998046875,180232200,0.0,0.0,192.08337109082615
2020-07-01 00:00:00-04:00,194.62551364924485,205.67223975704346,193.3129410186418,199.52133178710938,126875300,0.0,0.0,199.50217085426485
2020-07-08 00:00:00-04:00,201.2650193648721,207.3105362713508,193.56200408868384,199.6171112060547,168626700,0.0,0.0,200.16321718869645
2020-07-15 00:00:00-04:00,200.77641319703915,204.97283274467122,192.9488557085038,200.0003662109375,168630600,0.0,0.0,199.30735155470416
2020-07-22 00:00:00-04:00,200.43150740393472,203.4015786532319,189.23148424396103,193.55245971679688,210302000,0.0,0.0,195.39517420466328
2020-07-29 00:00:00-04:00,194.01235912590292,208.5177764036828,190.66863468594678,204.35009765625,224019300,0.0,0.0,201.17883624862654
2020-08-05 00:00:00-04:00,205.8925890482005,207.30097604601667,194.62550768489723,194.85545349121094,162446600,0.0,0.0,198.92731240737496
2020-08-12 00:00:00-04:00,196.6853618653787,203.4590332299477,196.1680021383516,202.62550354003906,110081900,0.0,0.0,200.75084630277945
2020-08-19 00:00:00-04:00,202.62554229729324,207.53093621773144,200.15367953041482,207.3968048095703,139362200,0.51,0.0,205.02714018590552
2020-08-26 00:00:00-04:00,209.25235067771374,221.99687212231245,208.75293763412844,218.27052307128906,177995600,0.0,0.0,216.34011094257664
2020-09-02 00:00:00-04:00,218.94279132840623,223.63915536854734,194.19323376492994,194.63502502441406,205069500,0.0,0.0,204.1558047192971
2020-09-09 00:00:00-04:00,199.37936748343506,206.33266532098986,193.2712130441049,200.51263427734375,166960300,0.0,0.0,200.0388375474795
