date,open,high,low,close,volume
2019-01-02 00:00:00-05:00,93.47139199538391,95.53705518809,92.89863856073109,94.94552612304688,35329300
2019-01-03 00:00:00-05:00,93.98779987060317,94.07230811229854,91.26487512341431,91.45266723632812,42579100
2019-01-04 00:00:00-05:00,93.63100031092188,96.25064103887424,92.8892376247817,95.7060546875,44060600
2019-01-07 00:00:00-05:00,95.43375708995116,96.9642250442418,94.81406108990518,95.82810974121094,35656100
2019-01-08 00:00:00-05:00,96.74828496580005,97.6214986085017,95.49949425333293,96.52294158935547,31514400
2019-01-09 00:00:00-05:00,97.51820645435336,98.47592109556994,96.93606168747353,97.90316772460938,32280800
2019-01-10 00:00:00-05:00,96.91729173161805,97.41492829142284,96.12857918956895,97.27408599853516,30067600
2019-01-11 00:00:00-05:00,96.88912726240422,97.12386203556555,95.43376880338923,96.52294158935547,28314200
2019-01-14 00:00:00-05:00,95.67787568832713,96.5886475707828,95.07695536323924,95.81871795654297,28437100
2019-01-15 00:00:00-05:00,96.25065175904656,98.63555799739767,95.6591155253286,98.5979995727539,31587600
2019-01-16 00:00:00-05:00,98.83272831982462,99.77166738797999,98.55104373396337,98.94539642333984,29853900
2019-01-17 00:00:00-05:00,98.58858361645801,100.11905143086939,98.3632402882674,99.64019775390625,28393000
2019-01-18 00:00:00-05:00,100.89838292846112,101.31151837607607,99.4430317931979,101.13311767578125,37427600
2019-01-22 00:00:00-05:00,100.23173040486253,100.56035759643368,98.45713640684289,99.22706604003906,32371300
2019-01-23 00:00:00-05:00,99.64022034586078,100.50404260272981,98.90784182699858,100.1941909790039,25874300
2019-01-24 00:00:00-05:00,100.33504296794858,100.46649388218806,98.90785137972337,99.71533966064453,23164800
2019-01-25 00:00:00-05:00,100.69182408131483,101.29274451434667,99.71532658675395,100.6260986328125,31225600
2019-01-28 00:00:00-05:00,99.77165213605161,99.97821984563399,98.2693512893646,98.66370391845703,29476700
2019-01-29 00:00:00-05:00,98.47594086607297,98.56044911924035,95.93141648984886,96.65440368652344,31490500
2019-01-30 00:00:00-05:00,98.23179572258725,99.88432312011719,97.95950256692323,99.88432312011719,49471900
2019-01-31 00:00:00-05:00,97.46185398606846,98.79514541317202,96.87970932921128,98.05338287353516,55636400
2019-02-01 00:00:00-05:00,97.44306629061622,97.74352641629078,96.10038353698486,96.5041275024414,35535700
2019-02-04 00:00:00-05:00,96.58865873899593,99.33975033057442,96.49475910697119,99.28340911865234,31315100
2019-02-05 00:00:00-05:00,99.58388469557289,100.72000021587831,99.48999221258366,100.67305755615234,27325400
2019-02-06 00:00:00-05:00,100.46647419648508,100.46647419648508,99.0862327038816,99.55570220947266,20609800
2019-02-07 00:00:00-05:00,98.76699237759703,99.14256223412559,97.92194587333613,98.84210205078125,29760700
2019-02-08 00:00:00-05:00,98.01583358032438,99.32095810996438,97.89377409923027,99.2176742553711,21461100
2019-02-11 00:00:00-05:00,99.7153306590944,100.07213210571014,98.56043956488274,98.8233413696289,18914100
2019-02-12 00:00:00-05:00,99.6589854433339,100.5979244485762,99.03928942491277,100.36318969726562,25056600
2019-02-13 00:00:00-05:00,100.93594854926499,101.19885033885538,100.19418583518555,100.28807830810547,18394900
2019-02-14 00:00:00-05:00,99.81860374165586,100.73876712231375,99.20829911671305,100.3725814819336,21784700
2019-02-15 00:00:00-05:00,101.32091544229426,101.68710109552477,100.8044961038736,101.61198425292969,26606900
2019-02-19 00:00:00-05:00,101.20822350196354,102.02510291262799,101.19883210730251,101.56501770019531,18038500
2019-02-20 00:00:00-05:00,101.70645719496447,101.78189482485172,100.22602788053683,101.0369644165039,21607700
2019-02-21 00:00:00-05:00,100.80121887147197,103.23402827791509,100.77293156113878,103.16802215576172,29063200
2019-02-22 00:00:00-05:00,103.77153441138216,104.85591994425474,103.55465298832993,104.63904571533203,27763200
2019-02-25 00:00:00-05:00,105.38395482710635,105.77999157744256,104.91248044981236,105.22364807128906,23750600
2019-02-26 00:00:00-05:00,104.91249521166047,106.77952997973644,104.82762607085932,105.94973754882812,21536700
