date,open,high,low,close,volume
2019-01-02 00:00:00-05:00,102.39728468063542,102.81811848631666,102.12794488044175,102.80970001220703,19841500
2019-01-03 00:00:00-05:00,102.9275524327916,104.24897057571982,102.87705442141075,103.9796371459961,21187000
2019-01-04 00:00:00-05:00,102.96959615926824,103.15476403182383,102.38884996610497,102.77601623535156,12970200
2019-01-07 00:00:00-05:00,103.20527552863012,103.23052452727234,102.36360799301667,102.4730224609375,8498100
2019-01-08 00:00:00-05:00,102.42255551637584,102.63297246407392,102.17005261057187,102.20372009277344,7737100
2019-01-09 00:00:00-05:00,102.06060678306646,102.20368872244394,101.67344048870841,102.04376983642578,9349200
2019-01-10 00:00:00-05:00,102.07743517171409,102.18685605834725,101.28626565291722,101.38726806640625,8222900
2019-01-11 00:00:00-05:00,101.69870957544782,102.06903899631507,101.57245813635936,101.78287506103516,5786900
2019-01-14 00:00:00-05:00,101.75762027114013,101.85020422644597,101.20211653930508,101.40412139892578,6730500
2019-01-15 00:00:00-05:00,101.47145496310014,101.47987343802215,100.95803715691058,101.0337905883789,8997400
2019-01-16 00:00:00-05:00,100.65502419204392,101.32836083385531,100.58769566499409,101.13478088378906,6048400
2019-01-17 00:00:00-05:00,101.18530607497647,101.44622104361981,100.90755415398563,101.1600570678711,8153400
2019-01-18 00:00:00-05:00,100.86545719560529,101.10112955286009,100.48670928749371,100.62979125976562,14106400
2019-01-22 00:00:00-05:00,101.26102664446091,101.60611344186496,101.05902821896893,101.31153106689453,8881100
2019-01-23 00:00:00-05:00,100.89911912216537,101.52195782850919,100.85703959103283,101.26945495605469,5776800
2019-01-24 00:00:00-05:00,101.76604098293882,102.06062338292708,101.59770359622073,101.93437194824219,7121900
2019-01-25 00:00:00-05:00,101.49668787906937,101.6313577708166,101.26944046351325,101.4461898803711,6460800
2019-01-28 00:00:00-05:00,101.45461406210116,101.79128238899735,101.34519958496094,101.34519958496094,6435800
2019-01-29 00:00:00-05:00,101.44620432521627,101.87545663951416,101.32837136386624,101.8586196899414,5750100
2019-01-30 00:00:00-05:00,101.7071216290161,101.82496101453629,101.27787572609621,101.78287506103516,10571300
2019-01-31 00:00:00-05:00,102.30469665405536,102.83494491638054,102.26261070659815,102.65819549560547,11843400
