Date,open,high,low,close,volume,dividends,stock_splits,typical_price
2020-01-01 00:00:00-05:00,151.289102659311,165.8387012343532,149.1261922672359,162.19891357421875,558530000,0.0,0.0,159.05460235860264
2020-02-01 00:00:00-05:00,162.3894593498428,181.7031668912484,144.82895547694102,154.36669921875,887522300,0.51,0.0,160.29960719564647
2020-03-01 00:00:00-05:00,157.94125755029384,167.19932538565666,126.61288751119889,150.68003845214844,1612695500,0.0,0.0,148.16408378300133
2020-04-01 00:00:00-04:00,146.17999001592804,172.35862291935663,143.65766920271977,171.2216796875,984705000,0.0,0.0,162.41265726985878
2020-05-01 00:00:00-04:00,167.9636332235346,179.1516461681783,166.05278418704074,175.08154296875,688845000,0.51,0.0,173.42865777465636
2020-06-01 00:00:00-04:00,174.8889257844307,195.83267600358784,173.74881628667842,194.97998046875,764965400,0.0,0.0,188.18715758633877
2020-07-01 00:00:00-04:00,194.6254989491163,207.31055695314527,189.23147259932998,196.4171142578125,770190800,0.0,0.0,197.6530479367626
2020-08-01 00:00:00-04:00,202.65425348179326,221.4614623166966,194.62549213819653,216.0770263671875,692423900,0.51,0.0,210.72132694069356
2020-09-01 00:00:00-04:00,216.58015545853695,223.63911294732512,188.47881044779788,202.0012664794922,768176300,0.0,0.0,204.7063966248717
2020-10-01 00:00:00-04:00,205.0361766452517,216.29208642435182,191.7153942931651,194.45254516601562,631618000,0.0,0.0,200.8200086278442
2020-11-01 00:00:00-04:00,196.20042937298655,219.0868004379826,192.19555660329726,205.59317016601562,573443000,0.56,0.0,205.62517573576517
2020-12-01 00:00:00-05:00,206.55509934287892,218.75524291417156,201.35535898437678,214.17176818847656,594761700,0.0,0.0,211.42745669567498
2021-01-01 00:00:00-05:00,214.27769619337164,233.64193753104036,204.08041928496698,223.35800170898438,648076400,0.0,0.0,220.36011950833054
2021-02-01 00:00:00-05:00,226.3430129993228,237.00249924841827,219.42928377091891,223.7624053955078,490962200,0.56,0.0,226.73139613828167
2021-03-01 00:00:00-05:00,227.67506370644034,232.64551174735954,216.44090655871253,227.5496063232422,724945800,0.0,0.0,225.54534154310477
