date,open,high,low,close,volume
2019-01-02 00:00:00-05:00,121.66818493556192,124.42981435118861,121.08823826344077,123.96034240722656,27295100
2019-01-03 00:00:00-05:00,123.26991070960851,123.94190313505266,121.18947463767472,121.74180603027344,29294600
2019-01-04 00:00:00-05:00,123.27912685396488,126.66673267230705,123.08582067428463,126.289306640625,35355300
2019-01-07 00:00:00-05:00,126.3537292792444,129.21661861994795,125.87505702446441,128.49859619140625,30477900
2019-01-08 00:00:00-05:00,129.61243825440948,130.52376670145668,128.31446944309872,130.46853637695312,27320900
2019-01-09 00:00:00-05:00,130.91964593026495,131.99667971385827,130.36731443009597,131.5456085205078,25764600
2019-01-10 00:00:00-05:00,130.77231671566312,132.30042123756408,130.1187391496731,132.22677612304688,22896800
2019-01-11 00:00:00-05:00,131.64684871847618,132.54899096737626,131.34306784442265,132.26361083984375,22428400
2019-01-14 00:00:00-05:00,131.47198197292735,132.04271424214744,130.7999753470161,130.947265625,29185000
2019-01-15 00:00:00-05:00,131.31550342774673,132.23604677893005,130.80000139850438,132.05194091796875,25678900
2019-01-16 00:00:00-05:00,132.26362885523187,133.70888829715742,132.25442848071822,133.03689575195312,20827300
2019-01-17 00:00:00-05:00,132.54901703677444,134.70308469858713,132.53060224026027,134.24281311035156,19273400
2019-01-18 00:00:00-05:00,134.9516493121072,136.16675912719717,134.39931773028184,135.62364196777344,28306700
2019-01-22 00:00:00-05:00,134.8227589753938,135.09891068953377,132.60424656264226,133.478759765625,27741100
2019-01-23 00:00:00-05:00,133.7732808033926,134.56493409353251,132.06107070566043,133.11048889160156,20621300
2019-01-24 00:00:00-05:00,132.95403476936693,134.17835879246866,132.8619888860978,133.91140747070312,16976300
2019-01-25 00:00:00-05:00,134.9700355504209,135.9089935200048,134.79513010010515,135.63282775878906,22266900
2019-01-28 00:00:00-05:00,134.36246161781628,135.23697465305793,133.81933057597996,134.90557861328125,22784700
2019-01-29 00:00:00-05:00,135.05284459702423,135.1541048700495,134.28879236353688,134.58335876464844,12084800
2019-01-30 00:00:00-05:00,135.30142232189863,136.55336151286392,134.10471347009204,136.0562744140625,25516900
2019-01-31 00:00:00-05:00,135.8813410627722,137.43706084590414,135.8076959435646,137.21612548828125,27252900
2019-02-01 00:00:00-05:00,137.48311906935967,137.78688593479012,136.77429694181794,137.3266143798828,17057900
2019-02-04 00:00:00-05:00,137.53833496372482,138.97437981679693,137.05044829047264,138.96517944335938,21301700
2019-02-05 00:00:00-05:00,139.01119698090787,139.55432804024545,138.30238896590043,139.11245727539062,18295900
2019-02-06 00:00:00-05:00,139.03883660624078,139.34261754312715,138.17353781052194,138.9375762939453,13720600
2019-02-07 00:00:00-05:00,138.00781777857034,138.72584026199783,136.59938798058775,137.7960968017578,22850800
2019-02-08 00:00:00-05:00,137.2161529737131,137.98940581072628,136.700651082371,137.94338989257812,13463000
2019-02-11 00:00:00-05:00,138.34844906569919,139.14011688094203,137.74090115113597,139.09410095214844,16374800
2019-02-12 00:00:00-05:00,139.84893527486307,141.01802918902095,139.812119723578,140.83392333984375,20779900
2019-02-13 00:00:00-05:00,141.22975158691406,141.54273293819708,140.56695928632885,141.22975158691406,15534500
2019-02-14 00:00:00-05:00,140.45646191055565,142.10422780907913,140.2907568554884,141.55191040039062,18251000
2019-02-15 00:00:00-05:00,142.4816363664569,143.825635250928,142.01216451967454,143.80722045898438,27240200
2019-02-19 00:00:00-05:00,143.19049018368563,144.61733487936561,143.19049018368563,144.2030792236328,15856900
2019-02-20 00:00:00-05:00,144.21228481653304,145.05918277944124,144.0926097191921,144.88427734375,18317400
2019-02-21 00:00:00-05:00,144.64496559558285,144.86588698625127,143.65997757426845,144.33197021484375,17497000
2019-02-22 00:00:00-05:00,144.77377888421606,145.69432174014045,144.6172882842732,145.58384704589844,20411800
2019-02-25 00:00:00-05:00,146.43996437151247,146.8265906990742,145.52862185530788,145.6206817626953,17957100
2019-02-26 00:00:00-05:00,145.45502371160924,145.62072878914515,144.42401983849444,144.61734008789062,21497300
2019-02-27 00:00:00-05:00,144.0558174164688,144.93033068963857,143.71520686440257,144.8198699951172,18194900
2019-02-28 00:00:00-05:00,144.6081047463168,144.96711597493746,143.945312624806,144.32273864746094,18155300
2019-03-01 00:00:00-05:00,145.39978267668988,145.7587939308497,144.29513374438076,145.666748046875,19247100
2019-03-04 00:00:00-05:00,145.94286178499482,146.16379713254,143.22726310254475,144.35032653808594,23301800
2019-03-05 00:00:00-05:00,144.47005825073379,144.4792586264335,143.56792980903265,143.6783905029297,16798200
2019-03-06 00:00:00-05:00,143.6231716882193,143.67840203960253,140.7326662460272,140.86154174804688,29604600
2019-03-07 00:00:00-05:00,140.86146775472264,140.9719283994651,139.3425636576694,139.6279296875,26822500
2019-03-08 00:00:00-05:00,138.8547035336339,139.70160141285575,138.64298257542134,139.5911407470703,20466800
2019-03-11 00:00:00-04:00,140.02381658351493,142.04900866772292,139.83049634509632,142.0305938720703,20854500
2019-03-12 00:00:00-04:00,142.13184795716933,142.6657646367361,141.57953052912885,142.10423278808594,18966800
2019-03-13 00:00:00-04:00,142.6105411435573,143.35617883734326,142.45405049578267,142.665771484375,24109100
2019-03-14 00:00:00-04:00,142.59214877409258,142.7026235194765,141.94777128591872,142.0858612060547,14217500
2019-03-15 00:00:00-04:00,142.2515510745919,143.48507569120343,142.0674452289802,142.46327209472656,22025900
2019-03-18 00:00:00-04:00,142.73938064306472,144.0189347195291,142.20546407244626,143.3745574951172,24510200
2019-03-19 00:00:00-04:00,144.04660023527566,144.09263020590296,142.28837334686148,142.6473846435547,18633100
2019-03-20 00:00:00-04:00,142.63996174034713,143.4522036729793,140.67398754805174,141.45852661132812,29463200
2019-03-21 00:00:00-04:00,140.96933090326286,144.0429126695313,140.96933090326286,143.31375122070312,31845000
2019-03-22 00:00:00-04:00,142.32617560399095,142.63999129432185,138.0527078393022,138.09884643554688,40663000
2019-03-25 00:00:00-04:00,137.96960729044375,139.6679327163187,136.9820076832006,138.7080078125,26454700
2019-03-26 00:00:00-04:00,139.80633732527318,141.05238873596986,139.1786921287443,140.1663055419922,21308600
2019-03-27 00:00:00-04:00,140.0279013878551,140.4893999548282,137.96960763880574,139.6217803955078,23477100
2019-03-28 00:00:00-04:00,140.10170865031685,141.15392466859544,139.30793066573364,140.8677978515625,19473300
2019-03-29 00:00:00-04:00,141.84621601908836,142.11389311871676,140.38789270233974,141.30165100097656,28298900
2019-04-01 00:00:00-04:00,142.40923826527586,142.99073103453372,141.88313716094464,142.84304809570312,20075200
2019-04-02 00:00:00-04:00,142.94455462182592,142.95379360635647,141.68927801782644,142.4738311767578,18253500
2019-04-03 00:00:00-04:00,143.7475591933414,144.12597726317676,142.81532320098808,143.21221923828125,19554700
