Date,open,high,low,close,volume,dividends,stock_splits,typical_price
2020-01-01 00:00:00-05:00,28.299999237060547,31.441999435424805,28.11400032043457,31.270666122436523,829885500,0.0,0.0,30.2755552927653
2020-01-08 00:00:00-05:00,31.579999923706055,36.49399948120117,31.215333938598633,35.861331939697266,1920870000,0.0,0.0,34.52355511983236
2020-01-15 00:00:00-05:00,35.31733322143555,36.571998596191406,32.81133270263672,36.47999954223633,1058071500,0.0,0.0,35.287776947021484
2020-01-22 00:00:00-05:00,38.125999450683594,39.633331298828125,35.95199966430664,37.793331146240234,1361553000,0.0,0.0,37.792887369791664
2020-01-29 00:00:00-05:00,38.37933349609375,64.59933471679688,37.82866668701172,59.137332916259766,2557954500,0.0,0.0,53.85511144002279
2020-02-05 00:00:00-05:00,54.88399887084961,56.39866638183594,45.79999923706055,51.62533187866211,2126322000,0.0,0.0,51.27466583251953
2020-02-12 00:00:00-05:00,51.858001708984375,57.33333206176758,49.0,57.22666549682617,1055808000,0.0,0.0,54.519999186197914
2020-02-19 00:00:00-05:00,61.56666564941406,62.98533248901367,52.46666717529297,53.32733154296875,1347831000,0.0,0.0,56.2597770690918
2020-02-26 00:00:00-05:00,52.16666793823242,54.22066879272461,40.768001556396484,49.70066833496094,1628469000,0.0,0.0,48.22977956136068
2020-03-04 00:00:00-05:00,50.930667877197266,51.10133361816406,40.33333206176758,43.02199935913086,1068490500,0.0,0.0,44.818888346354164
2020-03-11 00:00:00-04:00,42.68000030517578,43.571998596191406,26.399999618530273,28.68000030517578,1490340000,0.0,0.0,32.883999506632485
2020-03-18 00:00:00-04:00,25.933332443237305,34.24599838256836,23.367332458496094,33.66666793823242,1824253500,0.0,0.0,30.426666259765625
2020-03-25 00:00:00-04:00,36.349998474121094,37.33333206176758,32.7486686706543,34.93333435058594,1241256000,0.0,0.0,35.00511169433594
2020-04-01 00:00:00-04:00,33.599998474121094,37.66666793823242,29.760000228881836,36.36333465576172,1328929500,0.0,0.0,34.59666760762533
2020-04-08 00:00:00-04:00,36.9466667175293,49.45866775512695,35.55533218383789,47.32600021362305,1190368500,0.0,0.0,44.11333338419596
2020-04-15 00:00:00-04:00,49.46666717529297,51.663333892822266,44.919334411621094,45.781333923339844,1384782000,0.0,0.0,47.45466740926107
2020-04-22 00:00:00-04:00,46.93199920654297,53.66666793823242,45.91400146484375,51.27466583251953,1147764000,0.0,0.0,50.28511174519857
2020-04-29 00:00:00-04:00,52.678001403808594,57.987998962402344,45.5359992980957,51.2140007019043,1701727500,0.0,0.0,51.579332987467446
2020-05-06 00:00:00-04:00,51.766666412353516,56.21933364868164,50.740665435791016,53.96066665649414,1067458500,0.0,0.0,53.6402219136556
2020-05-13 00:00:00-04:00,54.72200012207031,55.64799880981445,50.88666534423828,53.867332458496094,968526000,0.0,0.0,53.467332204182945
2020-05-20 00:00:00-04:00,54.70000076293945,55.63999938964844,53.06666564941406,54.591331481933594,564616500,0.0,0.0,54.432665506998696
2020-05-27 00:00:00-04:00,54.7239990234375,60.57733154296875,52.33333206176758,58.770668029785156,886120500,0.0,0.0,57.22711054484049
2020-06-03 00:00:00-04:00,59.20800018310547,63.62933349609375,57.229331970214844,62.711334228515625,753180000,0.0,0.0,61.18999989827474
2020-06-10 00:00:00-04:00,66.12533569335938,68.49866485595703,60.56666564941406,65.47533416748047,1214874000,0.0,0.0,64.84688822428386
2020-06-17 00:00:00-04:00,65.84733581542969,67.94667053222656,65.50466918945312,66.78533172607422,615751500,0.0,0.0,66.7455571492513
2020-06-24 00:00:00-04:00,66.27400207519531,72.51266479492188,62.47666549682617,71.98733520507812,825208500,0.0,0.0,68.99222183227539
2020-07-01 00:00:00-04:00,72.19999694824219,95.30000305175781,72.03333282470703,92.65733337402344,1089549000,0.0,0.0,86.66355641682942
2020-07-08 00:00:00-04:00,93.66666412353516,119.66600036621094,87.42266845703125,101.12000274658203,1706550000,0.0,0.0,102.73622385660808
2020-07-15 00:00:00-04:00,102.86666870117188,111.66666412353516,97.13333129882812,104.55733489990234,1098408000,0.0,0.0,104.4524434407552
