Date,open,high,low,close,volume,dividends,stock_splits,typical_price
2020-01-01 00:00:00-05:00,71.62708639149395,79.26998880890262,70.78325085185166,74.83560943603516,2934370400,0.0,0.0,74.96294969892982
2020-02-01 00:00:00-05:00,73.57590409133833,79.11767463810054,61.98703558763308,66.09500122070312,3019279200,0.1925,0.0,69.06657048214558
2020-03-01 00:00:00-05:00,68.41372754300589,73.67781374171932,51.528421133540505,61.630035400390625,6280072400,0.0,0.0,62.27875675855015
2020-04-01 00:00:00-04:00,59.742030567334055,71.3826376879092,57.41536177186621,71.2057113647461,3265299200,0.0,0.0,66.66790360817383
2020-05-01 00:00:00-04:00,69.37590007249773,78.58320056596554,69.27895706256896,77.05632781982422,2805936000,0.205,0.0,74.97282848278624
2020-06-01 00:00:00-04:00,77.21874207362767,90.49477749936149,77.08751066356353,88.65270233154297,3243375600,0.0,0.0,85.41166349815599
2020-07-01 00:00:00-04:00,88.73046300524689,103.44273037041387,86.65509347634318,103.29206085205078,3020283200,0.0,0.0,97.79662823293593
2020-08-01 00:00:00-04:00,105.17787438965631,127.34105299130341,104.87896788574531,125.435791015625,4070061100,0.205,4.0,119.21860396422458
2020-09-01 00:00:00-04:00,129.28456479837945,134.36791531050125,100.40101675926174,112.77828979492188,3885245100,0.0,0.0,115.84907395489495
2020-10-01 00:00:00-04:00,114.56038436836039,122.10750255487167,104.90007487274673,106.0102310180664,2894666500,0.0,0.0,111.0059361485616
2020-11-01 00:00:00-04:00,106.25368898709446,118.79651012781277,104.51054720814544,115.93347930908203,2123077300,0.205,0.0,113.08017888168008
2020-12-01 00:00:00-05:00,118.04544235670286,135.3898509455536,117.06994082564917,129.43930053710938,2322189600,0.0,0.0,127.29969743610405
2021-01-01 00:00:00-05:00,130.2489835507368,141.5355298208909,123.28389497211633,128.72720336914062,2240262000,0.0,0.0,131.1822093873826
2021-02-01 00:00:00-05:00,130.47336802780407,134.50219529533172,115.48965952281944,118.28935241699219,1833855600,0.205,0.0,122.76040241171445
2021-03-01 00:00:00-05:00,120.89872775241413,125.75421724341173,113.5324528599754,119.3355941772461,2650418200,0.0,0.0,119.54075476021107
2021-04-01 00:00:00-04:00,120.81080488697481,133.9118342253163,119.6677567062058,128.43109130859375,1889857500,0.0,0.0,127.33689408003862
2021-05-01 00:00:00-04:00,128.99772394300948,130.98096541378092,119.43329713641475,121.73892211914062,1711934900,0.22,0.0,124.05106155644542
2021-06-01 00:00:00-04:00,122.40566373376171,134.4720375415212,120.49735224419285,134.0316619873047,1606590000,0.0,0.0,129.6670172576729
2021-07-01 00:00:00-04:00,133.67934295112045,146.79282977097904,132.85729175567343,142.74134826660156,1919035100,0.0,0.0,140.79715659775135
2021-08-01 00:00:00-04:00,143.23066312702045,150.2082206783006,141.4104313715795,148.58370971679688,1461542800,0.22,0.0,146.73412058889232
2021-09-01 00:00:00-04:00,149.7864029870826,154.1281726672133,138.45662197487448,138.68203735351562,1797835100,0.0,0.0,143.75561066520115
2021-10-01 00:00:00-04:00,139.0740756105881,150.1196393437569,135.516376715933,146.81675720214844,1565079200,0.0,0.0,144.15092442061277
2021-11-01 00:00:00-04:00,146.0228998790754,162.40011525770714,144.54296165038392,162.00808715820312,1691029000,0.22,0.0,156.31705468876473
2021-12-01 00:00:00-05:00,164.38421665360843,178.76342814389048,154.88315351882287,174.2877197265625,2444766700,0.0,0.0,169.3114337964253
2022-01-01 00:00:00-05:00,174.542926823631,179.55847230761887,151.84046543847933,171.54930114746094,2108446000,0.0,0.0,167.6494129645197
2022-02-01 00:00:00-05:00,170.79351309561005,173.3847135126103,149.1903615312905,162.06784057617188,1627516300,0.22,0.0,161.54763854002422
2022-03-01 00:00:00-05:00,161.8615833293942,176.51463035376358,147.5132064106943,171.60079956054688,2180800100,0.0,0.0,165.20954544166827
2022-04-01 00:00:00-04:00,171.03078901689975,175.4139325705623,152.70220662507165,154.93307495117188,1687795600,0.0,0.0,161.01640471560196
2022-05-01 00:00:00-04:00,154.0092656621417,163.61087863552464,130.3245991862316,146.27488708496094,2401040300,0.23,0.0,146.73678830223906
