Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Repaired?
2023-08-11 00:00:00-04:00,432.4593585380865,435.11858955978454,431.8554378003375,434.0957946777344,68664600,0.0,0.0,0.0,False
2023-08-14 00:00:00-04:00,433.17044035569324,436.49200439453125,432.8587297423723,436.49200439453125,47867400,0.0,0.0,0.0,False
2023-08-15 00:00:00-04:00,434.6996914970112,435.06012359694716,430.83261921259293,431.4073486328125,75707500,0.0,0.0,0.0,False
2023-08-16 00:00:00-04:00,430.9885025432477,432.6639099581544,428.1344746533026,428.24163818359375,80107200,0.0,0.0,0.0,False
2023-08-17 00:00:00-04:00,429.72221773216245,429.9852068444013,424.45247715658354,424.9784851074219,95711300,0.0,0.0,0.0,False
2023-08-18 00:00:00-04:00,422.1341595983843,426.2252795266079,421.7835074638071,425.1830139160156,98758400,0.0,0.0,0.0,False
2023-08-21 00:00:00-04:00,426.2057717615397,428.6993970971765,424.0336072701389,427.9493713378906,68719000,0.0,0.0,0.0,False
2023-08-22 00:00:00-04:00,429.7416631589512,429.7416631589512,426.22527271805467,426.79022216796875,65062900,0.0,0.0,0.0,False
2023-08-23 00:00:00-04:00,427.8616749592398,432.16709180279753,427.7155699170463,431.5436706542969,68441000,0.0,0.0,0.0,False
2023-08-24 00:00:00-04:00,433.1606876122368,433.6769453072907,425.5336765078008,425.56292724609375,88517300,0.0,0.0,0.0,False
2023-08-25 00:00:00-04:00,427.30648638229246,429.8585537812075,423.7219036193333,428.56304931640625,102325100,0.0,0.0,0.0,False
2023-08-28 00:00:00-04:00,430.77416354640883,431.90409213335346,428.56302787298,431.28070068359375,61595400,0.0,0.0,0.0,False
2023-08-29 00:00:00-04:00,431.17357383673067,437.79729062774317,430.9884975172267,437.5148010253906,83081900,0.0,0.0,0.0,False
2023-08-30 00:00:00-04:00,437.85569304703046,439.959694915532,437.1446088455522,439.3168029785156,69053900,0.0,0.0,0.0,False
2023-08-31 00:00:00-04:00,439.9402336917453,441.089633139444,438.4888738760301,438.6739501953125,66084600,0.0,0.0,0.0,False
2023-09-01 00:00:00-04:00,441.4208022646098,441.9078389055889,438.02126629665247,439.49212646484375,58875700,0.0,0.0,0.0,False
2023-09-05 00:00:00-04:00,439.0440713226715,439.3655024336204,437.52451934546986,437.5926818847656,55166200,0.0,0.0,0.0,False
2023-09-06 00:00:00-04:00,436.7745043608563,436.8816678920111,432.3035110450911,434.6510314941406,70758500,0.0,0.0,0.0,False
2023-09-07 00:00:00-04:00,431.6216205062252,433.998361817896,431.2709683748438,433.3165283203125,70355400,0.0,0.0,0.0,False
2023-09-08 00:00:00-04:00,433.3652564848769,435.5179504091258,433.0048540774644,433.96917724609375,61659700,0.0,0.0,0.0,False
2023-09-11 00:00:00-04:00,436.61863486064624,437.13489255414964,434.8945357090652,436.8232116699219,60180100,0.0,0.0,0.0,False
2023-09-12 00:00:00-04:00,435.36207268757624,436.90109541972345,433.8425207199116,434.42694091796875,67565400,0.0,0.0,0.0,False
2023-09-13 00:00:00-04:00,434.650982103864,436.1023417850181,433.54052429112454,434.9334716796875,60199300,0.0,0.0,0.0,False
2023-09-14 00:00:00-04:00,437.42712158053337,439.3849887784533,436.1121166273065,438.68365478515625,83430800,0.0,0.0,0.0,False
2023-09-15 00:00:00-04:00,437.0835139914859,437.41586356710224,432.9584236346242,433.3982849121094,111761400,1.583,0.0,0.0,False
2023-09-18 00:00:00-04:00,433.0854632297016,434.9622941238854,432.6064932410341,433.6524353027344,55752200,0.0,0.0,0.0,False
2023-09-19 00:00:00-04:00,432.7237581931341,433.32005430730095,430.04539257632695,432.7530822753906,66514600,0.0,0.0,0.0,False
2023-09-20 00:00:00-04:00,434.0238779369196,434.44419974165896,428.5693597886313,428.774658203125,82562600,0.0,0.0,0.0,False
2023-09-21 00:00:00-04:00,425.9008067661384,426.1647235334535,421.53133907551444,421.687744140625,103976100,0.0,0.0,0.0,False
2023-09-22 00:00:00-04:00,422.7239056596787,424.3367900267685,420.3192113205974,420.73956298828125,100829700,0.0,0.0,0.0,False
2023-09-25 00:00:00-04:00,419.51767406424574,422.54792899068275,419.0777829523611,422.50885009765625,70874500,0.0,0.0,0.0,False
2023-09-26 00:00:00-04:00,419.43940127087836,420.1529936958705,415.4609318360092,416.3016052246094,96168400,0.0,0.0,0.0,False
2023-09-27 00:00:00-04:00,417.48439133556235,418.0513633643946,412.7923592127114,416.4677734375,104705800,0.0,0.0,0.0,False
2023-09-28 00:00:00-04:00,415.9106261692443,420.5733343253754,415.3143300435596,418.8822326660156,92258300,0.0,0.0,0.0,False
2023-09-29 00:00:00-04:00,421.96142773266575,422.13737223678123,416.33096495125204,417.86566162109375,115078500,0.0,0.0,0.0,False
2023-10-02 00:00:00-04:00,417.0249791415545,418.9604581386107,414.91355564418797,417.699462890625,83798600,0.0,0.0,0.0,False
2023-10-03 00:00:00-04:00,415.5001128606303,417.758157023375,410.7298625636954,412.108154296875,103760600,0.0,0.0,0.0,False
2023-10-04 00:00:00-04:00,412.5773245188018,415.86174118597603,411.10127604748675,415.10906982421875,87453000,0.0,0.0,0.0,False
2023-10-05 00:00:00-04:00,414.8158321329541,415.8031260717147,411.6976049113953,414.95269775390625,70142700,0.0,0.0,0.0,False
2023-10-06 00:00:00-04:00,412.4795213211446,421.4335083697894,411.1403386102527,419.8792724609375,113202700,0.0,0.0,0.0,False
2023-10-09 00:00:00-04:00,417.9633542177549,423.14417067329146,417.40619666732874,422.56744384765625,80374400,0.0,0.0,0.0,False
2023-10-10 00:00:00-04:00,423.202855460451,427.38659384117693,422.80207308974036,424.7668762207031,78607300,0.0,0.0,0.0,False
2023-10-11 00:00:00-04:00,425.84216728820184,426.7609985887564,423.4374729231584,426.5068664550781,62451700,0.0,0.0,0.0,False
2023-10-12 00:00:00-04:00,427.1226911247353,427.50390423107496,421.53133685909927,423.90667724609375,81154200,0.0,0.0,0.0,False
2023-10-13 00:00:00-04:00,425.421808672348,426.6339404741097,420.21169729555845,421.7952575683594,95143100,0.0,0.0,0.0,False
2023-10-16 00:00:00-04:00,424.06305214240336,427.3083898752736,423.8186748401911,426.2331237792969,75433200,0.0,0.0,0.0,False
2023-10-17 00:00:00-04:00,423.07576574877464,428.28590662920664,422.72387674637235,426.21356201171875,75324700,0.0,0.0,0.0,False
2023-10-18 00:00:00-04:00,424.4247382272408,425.3924628264014,419.4394351496232,420.53424072265625,93559800,0.0,0.0,0.0,False
2023-10-19 00:00:00-04:00,421.257593993877,423.0855313915635,416.15499486963773,416.8392333984375,121323000,0.0,0.0,0.0,False
2023-10-20 00:00:00-04:00,416.3993486036533,416.9467513282041,411.60953001701756,411.7170715332031,123845800,0.0,0.0,0.0,False
2023-10-23 00:00:00-04:00,410.172620735965,414.9037915113143,408.4033314720022,411.0035095214844,92035100,0.0,0.0,0.0,False
2023-10-24 00:00:00-04:00,413.1442641159414,415.26547224008635,411.2772179339079,414.10223388671875,78564200,0.0,0.0,0.0,False
2023-10-25 00:00:00-04:00,412.4013515290574,412.43067561044523,407.6408568882158,408.158935546875,94223200,0.0,0.0,0.0,False
2023-10-26 00:00:00-04:00,407.0836716126926,407.9438545518795,402.34274656985315,403.2713623046875,115156800,0.0,0.0,0.0,False
2023-10-27 00:00:00-04:00,404.8745175933437,405.2752999249537,400.00651128267856,401.4434509277344,107367700,0.0,0.0,0.0,False
2023-10-30 00:00:00-04:00,404.2587298918982,407.3085540305697,402.9488710544542,406.2430725097656,86562700,0.0,0.0,0.0,False
2023-10-31 00:00:00-04:00,406.8197848189247,409.11693747926455,404.8940904395608,408.79437255859375,79665200,0.0,0.0,0.0,False
2023-11-01 00:00:00-04:00,409.77184889991,413.9751263256312,409.23420096699374,413.1540222167969,98068100,0.0,0.0,0.0,False
2023-11-02 00:00:00-04:00,416.9858880255394,421.2283044757911,416.96634857952904,421.0718994140625,94938900,0.0,0.0,0.0,False
2023-11-03 00:00:00-04:00,423.39829449911633,426.4774421150128,423.27121354654247,424.9134216308594,100110800,0.0,0.0,0.0,False
2023-11-06 00:00:00-05:00,425.67593799092367,426.3406370959797,423.92618814768423,425.8909912109375,67831700,0.0,0.0,0.0,False
2023-11-07 00:00:00-05:00,425.89095608370366,427.7482174681573,424.73750246749904,427.1030578613281,64256100,0.0,0.0,0.0,False
2023-11-08 00:00:00-05:00,427.7091649178737,428.2370282711835,425.089447259724,427.4159240722656,61746000,0.0,0.0,0.0,False
2023-11-09 00:00:00-05:00,428.5693441386772,428.6084528587547,423.6524741391931,424.08258056640625,83174400,0.0,0.0,0.0,False
2023-11-10 00:00:00-05:00,426.17447481256386,431.0131274885478,424.072806152516,430.7003173828125,89462200,0.0,0.0,0.0,False
2023-11-13 00:00:00-05:00,429.351394403823,431.40413994370897,428.5596143055894,430.289794921875,52236100,0.0,0.0,0.0,False
2023-11-14 00:00:00-05:00,436.2818946614164,439.9377693672147,436.0570568157868,438.6376953125,97176900,0.0,0.0,0.0,False
2023-11-15 00:00:00-05:00,439.98669757275985,441.2281534781896,438.7061627737288,439.5663757324219,77327600,0.0,0.0,0.0,False
2023-11-16 00:00:00-05:00,439.1166795607035,440.4265382956643,438.0414134853736,440.1039733886719,66665800,0.0,0.0,0.0,False
2023-11-17 00:00:00-05:00,440.11371924516214,441.2672027377204,439.185103432199,440.6513671875,83133200,0.0,0.0,0.0,False
2023-11-20 00:00:00-05:00,440.39724520370754,444.89379376073475,440.38746056512997,444.0433654785156,69936200,0.0,0.0,0.0,False
2023-11-21 00:00:00-05:00,442.987650302752,443.91629605533006,441.79508778264886,443.07562255859375,49244600,0.0,0.0,0.0,False
2023-11-22 00:00:00-05:00,444.7471759906997,446.1156829950313,443.68169447192673,444.7862548828125,59394900,0.0,0.0,0.0,False
2023-11-24 00:00:00-05:00,444.8351589966796,445.25548083116666,444.50280941839566,445.0599670410156,29737400,0.0,0.0,0.0,False
2023-11-27 00:00:00-05:00,444.4245521926465,445.2456563416009,443.8673647886803,444.2583923339844,50506000,0.0,0.0,0.0,False
2023-11-28 00:00:00-05:00,443.8674143429431,446.0081621182627,443.30047206889907,444.69830322265625,62115000,0.0,0.0,0.0,False
2023-11-29 00:00:00-05:00,446.8683493865676,448.0120483391923,443.9847149867277,444.3854675292969,63146000,0.0,0.0,0.0,False
2023-11-30 00:00:00-05:00,445.2359315687219,446.48714223694196,443.1440474188456,446.1352233886719,79752700,0.0,0.0,0.0,False
2023-12-01 00:00:00-05:00,445.5193527894594,449.3120932196739,444.92308650253847,448.77447509765625,89097900,0.0,0.0,0.0,False
2023-12-04 00:00:00-05:00,445.3531892258051,448.79401080674774,444.12151811066195,446.4186706542969,72430900,0.0,0.0,0.0,False
2023-12-05 00:00:00-05:00,445.0208906377833,447.29847416658373,444.63964769422057,446.33074951171875,69793500,0.0,0.0,0.0,False
2023-12-06 00:00:00-05:00,448.49100491903886,448.5203290025261,444.0922134086644,444.5321044921875,69124700,0.0,0.0,0.0,False
2023-12-07 00:00:00-05:00,446.6337224725188,448.5789561923744,446.027671554647,447.9240417480469,66995400,0.0,0.0,0.0,False
2023-12-08 00:00:00-05:00,447.1713663732682,450.38738010975453,446.92698906447293,449.8497619628906,83080900,0.0,0.0,0.0,False
2023-12-11 00:00:00-05:00,449.3511976042757,451.7754311113343,449.13614439130106,451.5994567871094,65002200,0.0,0.0,0.0,False
2023-12-12 00:00:00-05:00,451.2475993020298,453.7598052309679,450.24076596900215,453.66204833984375,68327600,0.0,0.0,0.0,False
2023-12-13 00:00:00-05:00,454.04325082622603,460.17225276505405,453.6815771856103,459.9180908203125,93278000,0.0,0.0,0.0,False
2023-12-14 00:00:00-05:00,461.87310449126466,463.0754515660027,458.6961995397374,461.3941345214844,119026000,0.0,0.0,0.0,False
2023-12-15 00:00:00-05:00,460.7914691104517,461.9790722841804,458.7696383555202,460.6344299316406,141319300,1.906,0.0,0.0,False
2023-12-18 00:00:00-05:00,462.2539072749284,464.21685218338376,461.1841058940797,463.2255554199219,70375300,0.0,0.0,0.0,False
2023-12-19 00:00:00-05:00,463.7751898828678,466.120923487645,463.6966852634015,466.0423889160156,55761800,0.0,0.0,0.0,False
2023-12-20 00:00:00-05:00,465.17866442919757,467.0827233391325,459.1524392855077,459.58428955078125,102921000,0.0,0.0,0.0,False
2023-12-21 00:00:00-05:00,462.5973742504415,464.21682767615175,460.1535175531242,463.9420166015625,86667500,0.0,0.0,0.0,False
2023-12-22 00:00:00-05:00,465.0805515251131,466.57240891711933,462.9605972508717,464.87445068359375,67126600,0.0,0.0,0.0,False
2023-12-26 00:00:00-05:00,465.28665851095707,467.75013402978874,465.208123940573,466.8373718261719,55387000,0.0,0.0,0.0,False
2023-12-27 00:00:00-05:00,466.63124433624307,467.82864187280944,466.0914464923829,467.6814270019531,68000300,0.0,0.0,0.0,False
2023-12-28 00:00:00-05:00,468.0446059486198,468.702175743884,467.43609779700336,467.8581237792969,77158100,0.0,0.0,0.0,False
2023-12-29 00:00:00-05:00,467.6617618043553,468.19176527280877,464.53086253578005,466.5036315917969,122234100,0.0,0.0,0.0,False
2024-01-02 00:00:00-05:00,463.4120324234117,464.89406539748853,461.77296026414723,463.8929443359375,123623700,0.0,0.0,0.0,False
2024-01-03 00:00:00-05:00,461.7140914792313,462.4600201485641,459.4959840423761,460.1044921875,103585900,0.0,0.0,0.0,False
2024-01-04 00:00:00-05:00,459.62352762063693,462.234247882289,458.39668708144865,458.6224365234375,84232200,0.0,0.0,0.0,False
2024-01-05 00:00:00-05:00,458.8284934476641,461.7238488239915,457.7881351661446,459.25054931640625,86060800,0.0,0.0,0.0,False
2024-01-08 00:00:00-05:00,459.7511256264101,465.95403860531457,459.6235294174898,465.80682373046875,74879100,0.0,0.0,0.0,False
2024-01-09 00:00:00-05:00,463.1273895276289,466.13069275931775,462.617034648156,465.10015869140625,65931400,0.0,0.0,0.0,False
2024-01-10 00:00:00-05:00,465.3749410599913,468.6039935335334,465.09030568699995,467.73046875,67310600,0.0,0.0,0.0,False
2024-01-11 00:00:00-05:00,468.74143033276624,469.261609540428,463.51019528032464,467.5244140625,77940700,0.0,0.0,0.0,False
2024-01-12 00:00:00-05:00,468.98680879638437,469.7327374699283,466.4251799867084,467.8482971191406,57944000,0.0,0.0,0.0,False
2024-01-16 00:00:00-05:00,466.4546094711113,467.77957332625357,464.2953580849732,466.1307067871094,85014900,0.0,0.0,0.0,False
2024-01-17 00:00:00-05:00,463.0783490739121,464.0303785701395,461.1644657720421,463.5396423339844,68843900,0.0,0.0,0.0,False
2024-01-18 00:00:00-05:00,465.2277716609403,468.221250691515,463.66723403940006,467.66180419921875,91856200,0.0,0.0,0.0,False
2024-01-19 00:00:00-05:00,468.8002927931282,473.7763651231368,467.71087279007605,473.4917297363281,110733300,0.0,0.0,0.0,False
2024-01-22 00:00:00-05:00,475.0424810520667,476.2300543073191,473.83525917880513,474.49285888671875,75844900,0.0,0.0,0.0,False
2024-01-23 00:00:00-05:00,475.04248137893603,476.12207709236566,473.9432370474837,475.876708984375,49945300,0.0,0.0,0.0,False
2024-01-24 00:00:00-05:00,478.77205810079477,479.7142632360057,475.8963511029374,476.39691162109375,81765000,0.0,0.0,0.0,False
2024-01-25 00:00:00-05:00,478.5463320010401,479.26281768430965,476.3969348555568,478.9880065917969,72525000,0.0,0.0,0.0,False
2024-01-26 00:00:00-05:00,478.5561439348536,480.0577955715659,477.52560985262113,478.3794860839844,76641600,0.0,0.0,0.0,False
2024-01-29 00:00:00-05:00,478.69354747987603,482.31518305508706,478.14392532855254,482.1679382324219,61322800,0.0,0.0,0.0,False
2024-01-30 00:00:00-05:00,481.47111075404376,482.5114691291103,481.0294361816153,481.7950134277344,58618400,0.0,0.0,0.0,False
2024-01-31 00:00:00-05:00,479.5670527944145,480.01852172451737,473.91376202659535,473.93341064453125,126011100,0.0,0.0,0.0,False
2024-02-01 00:00:00-05:00,475.6510160857212,480.1657955155809,474.8363771484392,480.1363525390625,91891600,0.0,0.0,0.0,False
2024-02-02 00:00:00-05:00,480.5780156402237,486.8594338067115,480.23449426620925,485.1909484863281,99147700,0.0,0.0,0.0,False
2024-02-05 00:00:00-05:00,484.55297267858543,485.22036677277737,481.14726199372336,483.42425537109375,75757100,0.0,0.0,0.0,False
2024-02-06 00:00:00-05:00,484.3762903976259,485.161486357545,482.93352464544796,484.8277893066406,55918600,0.0,0.0,0.0,False
2024-02-07 00:00:00-05:00,487.0949667191754,489.29345540498053,486.18217458429916,488.8714294433594,70556500,0.0,0.0,0.0,False
2024-02-08 00:00:00-05:00,488.87144668318996,489.4701305169981,488.04701339693975,489.0873718261719,52343600,0.0,0.0,0.0,False
2024-02-09 00:00:00-05:00,489.5976805454051,492.35561554886436,489.25415922049933,491.9139709472656,63979400,0.0,0.0,0.0,False
2024-02-12 00:00:00-05:00,491.88451070707987,494.1713281030656,490.97171865816415,491.6980285644531,56502300,0.0,0.0,0.0,False
2024-02-13 00:00:00-05:00,485.3675473659573,487.88011432720253,481.6281398981603,484.9258728027344,113099200,0.0,0.0,0.0,False
2024-02-14 00:00:00-05:00,487.58568295930564,489.82343883770176,485.23994954156973,489.33270263671875,68387800,0.0,0.0,0.0,False
2024-02-15 00:00:00-05:00,490.0393781661973,492.8954665329509,489.5584363078264,492.708984375,61683000,0.0,0.0,0.0,False
2024-02-16 00:00:00-05:00,492.40473710700155,493.553043093204,489.50938141650533,490.25531005859375,75461200,0.0,0.0,0.0,False
2024-02-20 00:00:00-05:00,488.49847959987864,489.1756980012297,485.2890754015959,487.5562744140625,71736700,0.0,0.0,0.0,False
2024-02-21 00:00:00-05:00,486.2410498105401,488.15490294140346,484.4154956456656,487.99786376953125,59603800,0.0,0.0,0.0,False
2024-02-22 00:00:00-05:00,494.6719606242744,499.0689382221311,493.70028248904225,498.0972900390625,76402500,0.0,0.0,0.0,False
2024-02-23 00:00:00-05:00,499.8344394185865,500.6785212594889,497.7046610793081,498.4407653808594,61321800,0.0,0.0,0.0,False
2024-02-26 00:00:00-05:00,498.88243333368956,499.324107916151,496.48763816441505,496.615234375,50386700,0.0,0.0,0.0,False
2024-02-27 00:00:00-05:00,497.3120612862613,497.7635301893359,495.39817818610493,497.53778076171875,48854500,0.0,0.0,0.0,False
2024-02-28 00:00:00-05:00,495.9674873485018,497.4691390817809,495.6043473143086,496.8802795410156,56506600,0.0,0.0,0.0,False
2024-02-29 00:00:00-05:00,498.6566790323459,500.29572113287253,495.98707296206624,498.6664733886719,83924800,0.0,0.0,0.0,False
2024-03-01 00:00:00-05:00,499.54982014980897,503.77993373721426,499.13758857340855,503.34808349609375,76805900,0.0,0.0,0.0,False
2024-03-04 00:00:00-05:00,502.5433622679051,504.6731406897514,502.5138893406261,502.8083190917969,49799300,0.0,0.0,0.0,False
2024-03-05 00:00:00-05:00,500.78650650499986,501.238005409459,495.5552713875458,497.783203125,72855600,0.0,0.0,0.0,False
2024-03-06 00:00:00-05:00,501.0907384749683,502.58259574187963,499.00022735337984,500.3055725097656,68382400,0.0,0.0,0.0,False
2024-03-07 00:00:00-05:00,503.63274746236914,506.33179648599753,500.3644276896388,505.27178955078125,58652100,0.0,0.0,0.0,False
2024-03-08 00:00:00-05:00,505.90983271523226,508.61864647578443,501.6600400481044,502.2391052246094,86425500,0.0,0.0,0.0,False
2024-03-11 00:00:00-04:00,501.0220544995312,502.39610990465496,499.0787283144667,501.8072204589844,62557200,0.0,0.0,0.0,False
2024-03-12 00:00:00-04:00,503.9370934492955,507.7942733874112,501.3950531835057,507.2054138183594,73114400,0.0,0.0,0.0,False
2024-03-13 00:00:00-04:00,507.5292018025495,507.7058596541813,504.9577487882575,506.4103088378906,55104100,0.0,0.0,0.0,False
2024-03-14 00:00:00-04:00,507.391774299899,507.5488434354038,502.33722721885914,505.40924072265625,110171800,0.0,0.0,0.0,False
2024-03-15 00:00:00-04:00,502.31293540387725,503.77989353927506,500.2552881350044,501.9388122558594,107585800,1.595,0.0,0.0,False
2024-03-18 00:00:00-04:00,506.0442443605613,507.5013175083765,504.5083926373261,504.921875,88893300,0.0,0.0,0.0,False
2024-03-19 00:00:00-04:00,504.2229484462538,508.0133339755885,503.20886197881583,507.72784423828125,60755300,0.0,0.0,0.0,False
2024-03-20 00:00:00-04:00,507.78689040545135,512.5617976859555,507.107567876367,512.4239501953125,69594600,0.0,0.0,0.0,False
2024-03-21 00:00:00-04:00,515.2888929469045,515.9977198182323,513.8317597828803,514.1173095703125,60256100,0.0,0.0,0.0,False
2024-03-22 00:00:00-04:00,514.0286116028717,514.5208724540569,512.9062424404649,513.142578125,79023000,0.0,0.0,0.0,False
2024-03-25 00:00:00-04:00,511.75444947705085,512.8866736492802,511.5673879205202,511.7249450683594,48512100,0.0,0.0,0.0,False
2024-03-26 00:00:00-04:00,513.1623725583848,513.5069913057586,510.376218619286,510.77984619140625,65463700,0.0,0.0,0.0,False
2024-03-27 00:00:00-04:00,513.6349630852659,515.1117459956549,511.4492931308559,515.0723266601562,82999800,0.0,0.0,0.0,False
2024-03-28 00:00:00-04:00,515.1117244407011,516.490019045119,514.6883872349583,514.973876953125,96294900,0.0,0.0,0.0,False
2024-04-01 00:00:00-04:00,515.722075543962,516.2635505203092,512.9062975041601,514.077880859375,62477500,0.0,0.0,0.0,False
2024-04-02 00:00:00-04:00,510.2186075094628,510.9471440833823,508.48583939287244,510.8093566894531,74230300,0.0,0.0,0.0,False
2024-04-03 00:00:00-04:00,509.70660859885675,512.8866549438985,509.65739452586894,511.3704528808594,59155800,0.0,0.0,0.0,False
2024-04-04 00:00:00-04:00,515.4169280571225,515.7614866884437,504.82346272177824,505.128662109375,96858100,0.0,0.0,0.0,False
2024-04-05 00:00:00-04:00,506.49720772027257,512.3846300277044,506.05416080395946,510.4057312011719,74482100,0.0,0.0,0.0,False
2024-04-08 00:00:00-04:00,511.1145288556158,512.1285550870866,509.8740217431722,510.6911315917969,48401800,0.0,0.0,0.0,False
2024-04-09 00:00:00-04:00,512.443711194131,512.6898416990273,506.3888767374995,511.281982421875,68124400,0.0,0.0,0.0,False
2024-04-10 00:00:00-04:00,505.53230608801437,508.1708176740939,504.16386626133215,506.16241455078125,82652800,0.0,0.0,0.0,False
2024-04-11 00:00:00-04:00,507.6982019846705,511.43937286090204,504.15394748938644,509.9822998046875,70099000,0.0,0.0,0.0,False
2024-04-12 00:00:00-04:00,506.4085299882091,507.83609877565436,501.20040067217343,502.9430236816406,92469100,0.0,0.0,0.0,False
2024-04-15 00:00:00-04:00,507.1567766386015,507.3241285380858,495.7855305434991,496.64208984375,92101400,0.0,0.0,0.0,False
2024-04-16 00:00:00-04:00,497.1245076570864,498.66035947019793,494.4367519615287,495.736328125,73484000,0.0,0.0,0.0,False
2024-04-17 00:00:00-04:00,498.21729969506373,498.38468163937944,491.3945700811529,492.80242919921875,75910300,0.0,0.0,0.0,False
2024-04-18 00:00:00-04:00,494.21033673036214,496.32705290290846,490.84325845881517,491.78839111328125,74548100,0.0,0.0,0.0,False
2024-04-19 00:00:00-04:00,491.7096327653415,492.7138343128459,486.2159835969546,487.4958801269531,102129100,0.0,0.0,0.0,False
2024-04-22 00:00:00-04:00,490.12449929183884,494.6040917357982,487.761652861239,491.9852600097656,67961000,0.0,0.0,0.0,False
2024-04-23 00:00:00-04:00,494.0133914313267,498.2566783621757,491.79821718479525,497.823486328125,64633600,0.0,0.0,0.0,False
2024-04-24 00:00:00-04:00,498.7193828321204,499.5168431220452,495.3424801184661,497.5871887207031,55928100,0.0,0.0,0.0,False
2024-04-25 00:00:00-04:00,491.4536428767912,496.46485582440346,489.7897984349343,495.6969299316406,69122400,0.0,0.0,0.0,False
2024-04-26 00:00:00-04:00,498.5126565404513,501.98801755129347,497.872723331869,500.3930969238281,64306100,0.0,0.0,0.0,False
2024-04-29 00:00:00-04:00,502.1947566222339,502.84454466129057,499.398718119314,502.16522216796875,46415400,0.0,0.0,0.0,False
2024-04-30 00:00:00-04:00,500.6884682005526,501.6729901263906,494.2103271484375,494.2103271484375,77483600,0.0,0.0,0.0,False
2024-05-01 00:00:00-04:00,493.619586122049,500.32417773644914,492.13294846540316,492.60552978515625,80242800,0.0,0.0,0.0,False
2024-05-02 00:00:00-04:00,496.34672015087597,498.05980872309107,491.8179133080799,497.2131042480469,62550200,0.0,0.0,0.0,False
2024-05-03 00:00:00-04:00,503.24822804633646,504.61669789111306,500.6884650462391,503.376220703125,72756700,0.0,0.0,0.0,False
2024-05-06 00:00:00-04:00,505.79819509591977,508.61391369216517,505.355148162416,508.5745544433594,47264700,0.0,0.0,0.0,False
2024-05-07 00:00:00-04:00,509.54916353424784,510.5435402899154,508.4563586225624,509.13568115234375,52561300,0.0,0.0,0.0,False
2024-05-08 00:00:00-04:00,507.28481627078486,509.7264116063461,507.16667843780317,509.1849365234375,42047200,0.0,0.0,0.0,False
2024-05-09 00:00:00-04:00,509.37191905270333,512.1581327107517,508.7123062391851,512.1187133789062,43643700,0.0,0.0,0.0,False
2024-05-10 00:00:00-04:00,513.7333998374235,514.5505698868354,511.5477899369006,512.7784423828125,52233200,0.0,0.0,0.0,False
