Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,Repaired?
2025-05-19 04:00:00-04:00,585.787427959006,588.1404684171746,585.2689614173755,585.8671920423337,0,0.0,0.0,0.0,True
2025-05-19 04:05:00-04:00,585.6578113235984,585.9369856152455,585.2988729486235,585.3686665215353,0,0.0,0.0,0.0,True
2025-05-19 04:10:00-04:00,585.448430604863,585.5281946881909,585.2689614173756,585.3586960111194,0,0.0,0.0,0.0,True
2025-05-19 04:15:00-04:00,585.4085485631991,585.5481357090226,585.3487255007034,585.5281946881908,0,0.0,0.0,0.0,True
2025-05-19 04:20:00-04:00,585.5880177506866,585.6079587715185,585.3188139694554,585.4085485631991,0,0.0,0.0,0.0,True
2025-05-19 04:25:00-04:00,585.458401115279,585.5581062194386,584.8701410007368,584.9399345736485,0,0.0,0.0,0.0,True
2025-05-19 04:30:00-04:00,584.9399345736485,584.9798166153124,584.6308487507536,584.8402294694889,0,0.0,0.0,0.0,True
2025-05-19 04:35:00-04:00,584.8701410007368,584.9798166153125,584.6109077299217,584.8501999799049,0,0.0,0.0,0.0,True
2025-05-19 04:40:00-04:00,584.8402294694889,584.8701410007368,584.4513795632661,584.7205833444973,0,0.0,0.0,0.0,True
2025-05-19 04:45:00-04:00,584.7504948757452,584.9798166153125,584.6009372195057,584.9399345736485,0,0.0,0.0,0.0,True
2025-05-19 04:50:00-04:00,584.9499050840645,585.139344781968,584.8900820215688,585.139344781968,0,0.0,0.0,0.0,True
2025-05-19 04:55:00-04:00,585.129374271552,585.1592858027999,584.9000525319847,584.9499050840645,0,0.0,0.0,0.0,True
2025-05-19 05:00:00-04:00,584.9997576361444,584.9997576361444,584.5710256882577,584.8302589590729,0,0.0,0.0,0.0,True
2025-05-19 05:05:00-04:00,584.8202884486569,585.0296691673923,584.7305538549133,584.9997576361444,0,0.0,0.0,0.0,True
2025-05-19 05:10:00-04:00,584.9698461048966,585.1293742715521,584.8701410007369,585.0795217194722,0,0.0,0.0,0.0,True
2025-05-19 05:15:00-04:00,585.0994627403041,585.3985780527831,585.0695512090562,585.3088434590394,0,0.0,0.0,0.0,True
2025-05-19 05:20:00-04:00,585.3586960111193,585.5481357090226,585.2589909069595,585.458401115279,0,0.0,0.0,0.0,True
2025-05-19 05:25:00-04:00,585.468371625695,585.7475459173421,585.428489584031,585.7375754069261,0,0.0,0.0,0.0,True
2025-05-19 05:30:00-04:00,585.7276048965102,585.9270151048295,585.6777523444302,585.7176343860942,0,0.0,0.0,0.0,True
2025-05-19 05:35:00-04:00,585.7076638756783,585.9369856152455,585.5780472402706,585.6378703027665,0,0.0,0.0,0.0,True
2025-05-19 05:40:00-04:00,585.6278997923504,585.9170445944135,585.5780472402705,585.767486938174,0,0.0,0.0,0.0,True
2025-05-19 05:45:00-04:00,585.6677818340144,585.6777523444302,585.3387549902874,585.3387549902874,0,0.0,0.0,0.0,True
2025-05-19 05:50:00-04:00,585.3886075423673,585.3886075423673,585.2988729486235,585.3487255007034,0,0.0,0.0,0.0,True
2025-05-19 05:55:00-04:00,585.3586960111194,585.6478408131824,585.3487255007034,585.6478408131824,0,0.0,0.0,0.0,True
